T_Local,Ws_26_5m,Ta_26_5m,P_mean_26_5m,Rh_26_5m,e_26_5m,Hs_26_5m,Le_26_5m,Ustar_26_5m,Fco2_26_5m,CO2_26_5m,DR_26_5m,UR_26_5m,DLR_26_5m,ULR_26_5m,Rn_26_5m,Rns_26_5m,Rnl_26_5m,Alb_26_5m,Wd_26_5m
8/5/13 2:00,1.308628,30.84,99.759407,69.11,3.076,33.853337,-3.507102,0.455496,0.209535,731.290527,-1.6,0.899,462.9,488.6,-28.19,-2.5,-25.69,,157.9188
8/5/13 2:30,1.5755,30.51,99.752914,71.42,3.12,4.417575,21.872377,0.343256,0.203898,733.435364,-1.704,0.659,460,486.9,-29.2,-2.363,-26.83,,139.9559
8/5/13 3:00,1.697163,30.28,99.743828,73.73,3.18,13.243139,26.189126,0.422202,0.258175,735.077759,-1.626,0.791,458.6,485.6,-29.36,-2.418,-26.94,,153.8332
8/5/13 3:30,1.559703,30.22,99.747223,74.03,3.182,17.060923,11.746648,0.354674,0.219281,735.562927,-1.456,0.979,458.3,485.2,-29.29,-2.435,-26.86,,164.1972
8/5/13 4:00,1.638007,30.27,99.749748,73.1,3.149,17.321198,32.752171,0.334669,,820.83429,-5.078,2.087,460.8,484.3,-30.69,-7.165,-23.52,,163.9287
8/5/13 4:30,1.655472,29.98,99.743439,75.06,3.181,8.122984,53.757694,0.288172,0.352614,736.859863,-1.188,1.903,458,480.5,-25.57,-3.09,-22.48,,155.7176
8/5/13 5:00,1.734874,29.9,99.750023,74.7,3.151,8.696699,14.734452,0.36114,0.269941,736.843811,-0.88,0.771,459.8,481.4,-23.26,-1.652,-21.61,,154.0415
8/5/13 5:30,1.261592,29.98,99.749405,73.44,3.112,8.162926,10.17182,0.340564,0.159966,737.863403,-0.803,1.124,457.5,482,-26.47,-1.927,-24.54,,164.2444
8/5/13 6:00,1.330665,29.97,99.748222,73.01,3.092,6.109679,27.523249,0.27572,0.080017,740.801331,15.08,2.873,447.8,481.8,-21.88,12.21,-34.09,0.264,154.2159
8/5/13 6:30,1.383827,30.15,99.749939,71.4,3.056,7.131369,36.785973,0.336863,0.241977,746.056702,65.57,8.94,449.3,484.3,21.68,56.63,-34.95,0.139,155.5487
8/5/13 7:00,1.443747,30.31,99.749611,70.29,3.036,1.256466,31.402151,0.263066,0.337733,753.0448,100.6,11.43,452.6,487.4,54.41,89.2,-34.77,0.113,147.4302
8/5/13 7:30,1.869378,30.86,99.750465,66.43,2.96,29.776758,62.537174,0.481976,0.612348,749.353516,158.6,17.98,453.4,492.8,101.2,140.7,-39.46,0.111,182.8284
8/5/13 8:00,2.536951,31.36,99.751717,62.62,2.872,35.686247,53.193729,0.695834,0.629659,740.186462,230.2,27.02,450,497,156.1,203.1,-47.07,0.115,200.6875
8/5/13 8:30,3.245895,32.07,99.749359,60.48,2.887,101.73693,66.286441,0.762618,0.827329,744.036865,421,49.44,452.7,507.6,316.7,371.6,-54.84,0.117,202.0449
8/5/13 9:00,3.40558,33.03,99.748444,57.2,2.881,127.128482,90.533577,0.757173,0.95983,739.34137,596.9,69.65,463.6,521.7,469.1,527.2,-58.12,0.116,208.1175
8/5/13 9:30,4.499534,33.53,99.736214,54.76,2.838,129.88736,61.606731,0.779717,0.710298,736.641357,608.3,69.71,470.7,528.1,481.1,538.5,-57.4,0.113,208.5175
8/5/13 10:00,4.563699,33.61,99.739792,54.03,2.813,92.089727,69.792433,0.915803,0.701023,726.579285,492.7,54.53,465.9,523.2,380.8,438.2,-57.3,0.108,229.0475
8/5/13 10:30,4.793983,33.91,99.72065,53.15,2.813,164.256657,104.678423,0.947522,1.002002,713.997192,825,90.7,465.2,537.6,662.2,734.7,-72.45,0.11,227.1497
8/5/13 11:00,4.496303,34.13,99.724632,52.47,2.811,211.726809,71.309928,1.00676,0.541507,704.692017,736.7,75.05,468.6,540.2,590.1,661.7,-71.59,0.101,220.509
8/5/13 11:30,4.492327,34.08,99.70752,52.45,2.802,193.03356,71.482431,0.988745,0.830542,702.311035,534,52.74,470.8,536.3,415.8,481.2,-65.43,0.098,218.0164
8/5/13 12:00,4.154432,33.92,99.696144,52.72,2.793,102.529416,66.183564,0.668541,0.216499,699.248901,595.1,57.29,471.1,535.6,473.3,537.8,-64.52,0.096,228.8903
8/5/13 12:30,3.116444,33.69,99.660156,54.43,2.846,74.869,122.831796,0.70679,2.127869,716.439819,208.6,21.26,472.8,523.6,136.5,187.3,-50.76,0.102,219.7039
8/5/13 13:00,3.150456,33.75,99.646568,53.86,2.826,69.078424,-10.462111,0.731867,-0.306539,732.218506,210.6,22.13,475,522.1,141.4,188.5,-47.1,0.105,202.541
8/5/13 13:30,1.485108,33.84,99.633568,54.95,2.897,41.593346,173.359464,0.441562,1.071323,729.305786,109.3,12,476.2,516.5,56.98,97.3,-40.3,0.11,195.9722
8/5/13 14:00,2.551564,34.04,99.626587,53.64,2.86,33.353447,93.78962,0.640897,0.964011,710.880981,133.8,13.98,476.6,517.4,78.98,119.8,-40.81,0.105,202.5956
8/5/13 14:30,2.149259,34.24,99.6008,53.07,2.861,91.219616,98.714567,0.637241,0.094698,701.883423,241.8,24.39,477.4,521.3,173.5,217.4,-43.89,0.101,200.0171
8/5/13 15:00,2.548983,34.63,99.537971,52.41,2.887,72.30714,80.112243,0.700168,0.588328,684.195251,462.6,44.59,479.3,532.1,365.2,418,-52.81,0.097,192.6073
8/5/13 15:30,2.867063,34.96,99.530838,50.1,2.812,60.515987,52.914382,0.680409,0.572865,684.647278,269.1,24.97,477.5,531.3,190.3,244.1,-53.8,0.093,197.6842
8/5/13 16:00,2.168313,34.85,99.529198,50.1,2.794,48.631541,45.343498,0.542222,0.549867,689.126282,146.2,14.77,480.4,524.3,87.6,131.4,-43.87,0.101,202.2992
8/5/13 16:30,2.607992,34.86,99.525673,49.61,2.769,16.900002,17.951894,0.479142,0.003882,709.896179,97.2,10.43,481,521.3,46.43,86.8,-40.32,0.108,231.0083
8/5/13 17:00,2.536564,34.98,99.502815,48.69,2.735,21.968412,57.956814,0.487465,0.925845,732.232727,103.9,11.39,478,520.6,49.95,92.6,-42.6,0.11,224.8625
8/5/13 17:30,2.221432,35.13,99.501717,48.13,2.727,7.416532,87.190978,0.379085,0.935259,730.840881,101.8,10.96,478.2,521.3,47.69,90.8,-43.11,0.108,232.1563
8/5/13 18:00,2.491341,35.36,99.499588,46.4,2.661,8.61654,100.386092,0.533083,1.51811,714.295898,63.21,7.411,478.3,520.4,13.68,55.8,-42.12,0.118,219.9091
8/5/13 18:30,1.755457,35.35,99.499466,46.69,2.678,2.645373,43.512234,0.457669,1.101256,703.588623,29.34,3.901,476.9,518.2,-15.92,25.44,-41.36,0.136,195.9428
8/5/13 19:00,1.397795,35.07,99.499367,48.17,2.719,-0.355137,37.326791,0.369842,1.280959,721.162903,8.99,2.151,473.8,515.2,-34.52,6.836,-41.36,,187.4566
8/5/13 19:30,1.527066,34.85,99.527176,49.04,2.735,-4.261909,39.79891,0.443751,0.720237,719.345398,-2.096,1.239,468.5,512.4,-47.27,-3.334,-43.94,,186.2484
8/5/13 20:00,2.121789,34.64,99.571594,49.78,2.744,2.42427,21.272958,0.405632,0.304502,740.756714,-2.32,1.171,467,510.6,-47.04,-3.491,-43.55,,199.5233
8/5/13 20:30,2.104514,34.49,99.594818,50.17,2.743,-4.482899,17.257472,0.378971,0.665729,734.187927,-2.421,1.253,464.1,509.1,-48.64,-3.674,-44.97,,208.8619
8/5/13 21:00,1.532009,34.52,99.61676,50.22,2.749,-1.46823,20.643313,0.308132,0.753942,722.540588,-2.269,1.406,465,508.5,-47.16,-3.675,-43.49,,208.8798
8/5/13 21:30,2.394213,34.37,99.624306,50.72,2.754,-3.945737,15.948473,0.331941,0.544805,699.860718,-2.211,1.179,462.6,507.4,-48.23,-3.39,-44.84,,231.826
8/5/13 22:00,1.954463,34.11,99.630936,51.93,2.779,43.319705,-41.635691,0.346835,-0.802267,710.767944,-2.818,1.058,458.4,505.6,-51.11,-3.876,-47.23,,170.3171
8/5/13 22:30,1.675891,33.35,99.632317,54.96,2.82,-4.868463,21.880435,0.196591,0.651306,728.921997,-2.838,1.236,454.5,501.7,-51.24,-4.074,-47.16,,135.7997
8/5/13 23:00,1.279399,32.91,99.625603,57.63,2.884,2.65802,30.35523,0.240418,0.494361,742.698792,-2.921,1.42,451.8,499,-51.53,-4.341,-47.19,,130.8046
8/5/13 23:30,1.105109,33.01,99.618553,56.89,2.864,-6.763003,26.037626,0.237709,0.63952,731.436462,-2.394,2.114,452.1,498.5,-50.96,-4.508,-46.46,,167.205
8/6/13 0:00,1.197617,32.9,99.597588,56.99,2.85,12.309802,3.017611,0.358604,0.452478,716.050354,-2.631,1.7,452.3,497.8,-49.81,-4.331,-45.48,,180.6697
8/6/13 0:30,1.124982,32.6,99.597412,58.3,2.867,6.945663,17.096751,0.320689,0.00025,721.526733,-2.573,1.575,452.6,496.3,-47.91,-4.149,-43.76,,187.9785
8/6/13 1:00,1.196507,32.43,99.538673,58.91,2.871,2.451924,33.860705,0.373599,-0.157725,731.992859,-2.314,1.671,452.7,495.3,-46.65,-3.985,-42.66,,199.7441
8/6/13 1:30,1.617055,32.42,99.576775,58.98,2.871,0.989315,14.253185,0.344107,0.218864,735.479675,-1.923,1.265,453.4,495.2,-44.99,-3.188,-41.8,,202.8056
8/6/13 2:00,1.241224,32.15,99.587944,59.83,2.869,-0.391493,-1.794496,0.268755,0.048829,738.556702,-2.454,1.276,452.3,493.6,-45.01,-3.731,-41.28,,161.3602
8/6/13 2:30,1.259289,32.07,99.595116,59.08,2.82,-1.192935,29.116759,0.297451,0.209141,732.440002,-2.383,1.787,448.7,492.7,-48.16,-4.17,-43.99,,175.5347
8/6/13 3:00,1.003153,32.12,99.595413,57.44,2.75,3.618259,32.023336,0.308266,0.265459,731.724365,-2.588,1.884,445.9,492.1,-50.66,-4.472,-46.19,,168.1343
8/6/13 3:30,1.340394,31.88,99.615891,59.32,2.802,-2.311633,10.810391,0.145442,0.041194,740.279968,-2.205,1.633,452.3,491.2,-42.83,-3.838,-38.99,,135.9875
8/6/13 4:00,1.145938,31.48,99.624786,61.54,2.841,-3.394903,37.896314,0.115544,0.386863,761.789612,-2.333,1.306,450.7,489.7,-42.61,-3.639,-38.97,,117.6055
8/6/13 4:30,1.519567,31.32,99.632286,61.68,2.822,17.83751,-27.855151,0.14764,-0.30248,765.768494,-2.364,1.583,443,487.8,-48.79,-3.947,-44.84,,119.8222
8/6/13 5:00,1.19753,30.97,99.651878,64,2.87,-4.85271,18.55324,0.150117,0.153557,777.94751,-2.463,1.482,444.7,486.3,-45.55,-3.945,-41.6,,136.4777
8/6/13 5:30,1.026893,30.93,99.711197,63.77,2.854,1.900223,-18.637754,0.247882,-0.100473,777.343262,-0.049,1.987,450.3,486.6,-38.29,-2.036,-36.26,,168.7991
8/6/13 6:00,1.44856,31.06,99.715256,62.23,2.806,0.602065,12.359418,0.271232,0.223456,772.540527,16.52,3.358,454.8,487.8,-19.82,13.16,-32.98,0.215,164.7531
8/6/13 6:30,1.332718,30.99,99.749107,63.44,2.848,13.49847,-40.214222,0.220044,-0.487675,788.37384,40.57,5.149,454.3,488.3,1.373,35.42,-34.05,0.13,140.7684
8/6/13 7:00,1.263645,30.72,99.751595,65.43,2.893,1.329639,24.454424,0.146596,0.59911,802.68219,90.8,10.41,452.8,489.5,43.66,80.4,-36.71,0.114,134.0526
8/6/13 7:30,1.318703,31.04,99.752769,63.53,2.86,7.484645,86.67476,0.290041,1.859339,790.277832,143.8,16.95,445.8,493,79.57,126.8,-47.26,0.118,151.5786
8/6/13 8:00,1.145149,31.89,99.756958,59.67,2.819,57.241008,19.672195,0.428019,0.360271,769.50708,262.1,29.94,452.9,502.9,182.1,232.1,-50.01,0.114,183.2097
8/6/13 8:30,1.896443,32.94,99.776665,55.24,2.767,5.173078,186.859566,0.525638,1.539854,754.22113,299.7,31.52,465.4,512.2,221.4,268.2,-46.8,0.104,190.5856
8/6/13 9:00,2.513131,33.51,99.783913,52.21,2.703,40.132466,82.117377,0.614685,1.377429,719.377563,277.7,29.08,468.6,514.4,202.8,248.6,-45.8,0.105,196.0244
8/6/13 9:30,3.272282,33.82,99.834496,49.84,2.625,68.026204,66.704504,0.694522,0.809886,703.295837,322.9,33.92,470.8,517.8,241.9,289,-47.01,0.105,199.4593
8/6/13 10:00,3.143485,34,99.826233,49.23,2.62,82.523927,78.157821,0.750412,0.934458,703.644348,382,40.07,472.8,521.7,293,341.9,-48.94,0.105,202.1702
8/6/13 10:30,3.485752,34.4,99.785645,48.4,2.633,127.841469,92.535915,0.822596,0.82151,709.057556,526.6,55.78,474.8,530,415.6,470.8,-55.19,0.106,203.7735
8/6/13 11:00,3.270869,35.07,99.776978,46.79,2.64,134.986895,72.621185,0.835772,0.508742,716.170044,812,84.6,478.7,545.6,660.7,727.6,-66.92,0.104,223.0591
8/6/13 11:30,3.375633,35.88,99.75544,44.91,2.651,262.92103,206.926421,0.822253,0.429394,713.154175,871,83.8,474.3,556.7,704.7,787.1,-82.4,0.097,212.9152
8/6/13 12:00,4.12869,36.24,99.731712,43.1,2.595,251.229268,117.753539,1.061813,1.004883,708.352051,729.1,67.25,471.7,556.9,576.7,661.9,-85.1,0.092,211.4826
8/6/13 12:30,3.367369,36.72,99.707527,42.85,2.649,263.690857,64.274712,0.840478,1.085492,701.430176,969,88.8,480.8,567.1,793.9,880,-86.3,0.092,203.2674
8/6/13 13:00,4.601266,37.04,99.666946,40.8,2.566,241.035868,239.261819,1.051783,1.556194,698.335449,960,86.3,480.2,572.4,781,873,-92.3,0.09,213.1228
8/6/13 13:30,3.852144,37.39,99.656807,39.88,2.556,182.809299,151.154138,0.691977,1.025456,696.121704,947,87.8,484.5,576.3,767.5,859,-91.8,0.093,230.6416
8/6/13 14:00,3.538253,37.07,99.634171,41.92,2.64,189.524574,62.63045,0.500044,0.094724,712.351379,616.7,57.13,484.9,566.1,478.4,559.6,-81.2,0.091,254.3854
8/6/13 14:30,2.882439,37.52,99.632118,43.02,2.778,207.786835,44.950465,0.98974,1.880948,676.906982,584.1,53.2,485.7,566.5,450.2,530.9,-80.7,0.091,181.5975
8/6/13 15:00,3.720431,37.39,99.627487,43.3,2.776,182.368752,137.467713,0.765807,1.644175,673.544739,577.9,51.56,483.7,564.9,445.2,526.3,-81.2,0.089,156.8612
8/6/13 15:30,3.082924,37.58,99.624878,42.7,2.766,147.761479,76.685262,0.712822,0.518198,670.650269,506.9,47.29,482,561.5,380.1,459.6,-79.48,0.094,171.8551
8/6/13 16:00,2.943471,37.63,99.624596,42.33,2.749,138.315688,64.988995,0.627051,0.786198,669.109619,435,39.74,479.1,559.9,314.4,395.2,-80.8,0.091,169.8877
8/6/13 16:30,3.324345,37.72,99.609703,42.25,2.757,110.180601,84.60173,0.768361,1.027548,669.579346,404.2,38.21,479.7,556.9,288.7,366,-77.23,0.094,165.7845
8/6/13 17:00,3.095094,37.85,99.604095,41.36,2.718,113.740614,63.421317,0.774961,0.940652,669.370605,347.9,34.66,481.2,555.5,239,313.3,-74.23,0.1,168.8179
8/6/13 17:30,2.455211,38.03,99.60524,40.46,2.685,86.413567,42.418512,0.759677,0.947102,671.256897,237.4,24.7,477.9,551.4,139.2,212.7,-73.46,0.104,186.679
8/6/13 18:00,1.912502,37.87,99.615013,40.82,2.686,62.802059,-5.883603,0.594269,0.335323,679.848022,138.5,15.39,474,544.8,52.27,123.1,-70.8,0.112,210.4536
8/6/13 18:30,2.002076,37.27,99.622581,44.15,2.813,19.851904,-13.703918,0.372517,1.318085,706.230835,58.36,8.23,470.6,537.1,-16.38,50.13,-66.52,0.147,222.8537
8/6/13 19:00,2.263788,37.07,99.625107,42.69,2.689,12.199034,32.723567,0.545848,0.887992,718.829773,11.65,3.232,466.8,531.7,-56.48,8.42,-64.9,,206.4987
8/6/13 19:30,2.212548,36.79,99.634018,42.51,2.637,5.256032,22.591136,0.478948,0.706978,735.498962,-3.358,1.847,457,527.3,-75.51,-5.205,-70.3,,227.1239
8/6/13 20:00,1.762031,36.59,99.710617,41.91,2.571,-8.537591,91.187889,0.476409,1.108303,744.610535,-4.256,2.137,453.2,524.2,-77.32,-6.394,-70.92,,189.4659
8/6/13 20:30,1.42757,36.08,99.740929,42.8,2.554,13.037989,24.308843,0.403503,2.240726,727.965271,-4.339,2.243,450.8,520.5,-76.22,-6.582,-69.63,,181.2615
8/6/13 21:00,1.51206,35.65,99.750893,44.08,2.57,10.959644,43.802452,0.396048,0.486329,708.124756,-4.258,2.222,448.9,517.4,-74.99,-6.48,-68.51,,170.6927
8/6/13 21:30,1.935055,35.27,99.806084,47.28,2.699,-1.736711,63.582301,0.298941,0.704656,717.193481,-3.659,1.882,451.7,515.1,-68.96,-5.54,-63.42,,150.878
8/6/13 22:00,2.133208,35.09,99.844978,48.57,2.744,3.108225,25.539785,0.317396,0.659135,714.06604,-3.487,1.935,449.2,513.6,-69.76,-5.422,-64.34,,149.1255
8/6/13 22:30,1.547238,35.15,99.833145,47.8,2.711,-1.409225,15.462195,0.428598,0.807311,713.327209,-3.928,2.357,445.3,512.6,-73.55,-6.285,-67.26,,172.5267
8/6/13 23:00,1.66602,35.02,99.839943,46.9,2.64,8.655491,115.229355,0.499664,0.423684,714.431885,-4.149,2.329,439.8,510.8,-77.46,-6.478,-70.99,,177.3923
8/6/13 23:30,1.32286,34.61,99.851501,46.07,2.536,-3.512257,38.087642,0.455219,0.535561,716.358032,-4.671,2.379,434.1,507.9,-80.8,-7.05,-73.76,,187.3875
8/7/13 0:00,1.471017,34.1,99.847565,46.91,2.509,15.036228,28.656685,0.317999,-0.064671,720.122131,-4.217,2.37,430.3,504.5,-80.8,-6.587,-74.22,,211.9442
8/7/13 0:30,1.876692,33.82,99.865929,45.86,2.416,-14.769613,20.147721,0.387435,0.45779,737.67218,-4.152,2.241,426.3,502.6,-82.6,-6.393,-76.24,,229.1866
8/7/13 1:00,1.959529,33.41,99.8675,45.88,2.362,-14.930624,40.033702,0.442402,0.091359,760.99353,-4.386,2.153,422.4,499.9,-84.1,-6.539,-77.54,,221.3551
8/7/13 1:30,1.616457,33.37,99.849854,45.11,2.316,-11.075,60.187484,0.297882,0.46566,766.172913,-4.1,2.527,422.1,498.7,-83.2,-6.627,-76.58,,221.8685
8/7/13 2:00,1.547199,33.29,99.867126,45.26,2.314,0.458479,15.119323,0.240411,0.002381,771.982361,-3.468,2.519,431.2,498.4,-73.14,-5.987,-67.16,,227.0825
8/7/13 2:30,1.721387,32.91,99.874573,47.23,2.363,0.815289,12.26825,0.272047,0.641272,772.245667,-3.441,1.897,433.2,497,-69.11,-5.337,-63.77,,227.165
8/7/13 3:00,1.794809,32.48,99.874847,49.7,2.428,2.28862,44.557827,0.3857,0.243944,757.871826,-3.412,1.632,433.1,495,-67.02,-5.044,-61.98,,221.5249
8/7/13 3:30,2.01624,32.15,99.876312,51.32,2.461,0.762552,27.117383,0.36716,0.486872,755.977539,-3.259,1.691,432.7,493.3,-65.5,-4.949,-60.55,,206.6378
8/7/13 4:00,1.503782,31.83,99.901543,51.92,2.445,25.932114,55.073091,0.386299,0.095856,764.061646,-3.314,1.856,432.9,491.5,-63.71,-5.169,-58.54,,202.8962
8/7/13 4:30,1.729382,31.66,99.908531,52.17,2.433,-0.203188,28.397461,0.293646,-0.440936,786.743347,-2.936,1.833,432.2,490.4,-63.03,-4.77,-58.26,,206.9203
8/7/13 5:00,0.932249,31.5,99.957977,53.03,2.451,-9.015695,22.821733,0.279717,-0.103797,801.745544,-3.685,2.199,429.9,489,-64.93,-5.883,-59.04,,177.8546
8/7/13 5:30,1.211814,31.41,99.964149,52.63,2.42,6.149509,42.787736,0.277073,0.895308,788.577698,-1.605,2.785,428.3,487.7,-63.77,-4.39,-59.38,,171.0583
8/7/13 6:00,1.394638,31.17,99.9786,54.52,2.473,1.338489,15.223476,0.196989,0.264941,799.304871,19.36,5.804,428,487,-45.45,13.56,-59.01,0.393,153.8468
8/7/13 6:30,1.067342,31.22,99.996262,55.31,2.515,18.119536,-6.784274,0.29783,-0.205737,807.939148,76.32,12.07,429.8,489.3,4.79,64.25,-59.46,0.165,165.3194
8/7/13 7:00,1.024406,31.88,100.000198,51.71,2.443,19.429682,58.46767,0.341778,0.739111,785.128357,158.2,19.4,433.8,496.4,76.2,138.8,-62.61,0.123,187.9738
8/7/13 7:30,1.291703,32.42,100.007164,50.43,2.455,41.081269,44.843266,0.439389,0.589866,783.707214,251.1,29.69,437.9,504.5,154.8,221.4,-66.59,0.118,186.3086
8/7/13 8:00,1.748567,33.04,100.006676,48.98,2.469,24.221029,84.367151,0.469481,0.953247,787.581543,340,40.9,441.8,513,227.8,299.1,-71.22,0.121,197.1992
8/7/13 8:30,2.350001,33.57,100.009064,47.73,2.479,107.727719,65.379934,0.569412,-0.194896,757.368042,453.4,53.13,444.9,520.7,324.4,400.2,-75.8,0.117,192.4307
8/7/13 9:00,3.091824,33.9,100.000282,48.08,2.544,116.597229,52.152576,0.63656,1.142743,754.761475,549.9,65.09,447.7,527.5,404.9,484.8,-79.86,0.118,210.4321
8/7/13 9:30,2.553662,34.46,99.999908,47.92,2.616,121.868686,86.027525,0.640818,1.166326,738.038574,626.5,73.64,453.8,536.3,470.4,552.9,-82.5,0.118,203.3298
8/7/13 10:00,3.328059,34.82,99.989365,46.74,2.603,188.592309,52.029186,0.846545,0.535135,731.422424,700.3,81.5,457.3,542.3,533.9,618.9,-85,0.116,207.4135
8/7/13 10:30,3.455756,35.33,99.978905,45.33,2.595,190.946847,78.625457,0.700579,0.637559,725.745117,765.2,84.2,461.1,550.1,592,681,-89,0.11,197.3979
8/7/13 11:00,3.174689,35.67,99.966301,44.57,2.601,182.745694,122.686109,0.767193,0.358944,725.490234,803,81.5,464,555.7,629.6,721.3,-91.7,0.101,215.9717
8/7/13 11:30,4.286725,35.68,99.979179,43.8,2.557,216.620191,119.179422,0.808881,0.925795,731.503235,868,82.4,461.9,558.4,689.1,785.6,-96.5,0.095,229.0845
8/7/13 12:00,4.755476,35.79,99.969978,42.17,2.478,294.468958,197.399224,0.944211,0.8062,716.841003,906,82.2,461.1,561.1,723.7,824,-100,0.091,230.6236
8/7/13 12:30,4.3726,35.92,99.930565,41.69,2.467,269.670138,68.15658,0.906801,0.363844,709.732178,916,80.1,460.8,564.6,732.2,836,-103.9,0.087,223.1157
8/7/13 13:00,3.659464,36.34,99.910065,41.78,2.53,181.797661,54.295453,0.707435,0.456389,709.610291,896,78.33,464.9,569.8,713.1,818,-104.9,0.087,228.2488
8/7/13 13:30,3.201357,36.43,99.906464,42.56,2.589,264.766656,24.886968,0.850148,0.782508,703.775452,866,78.87,467.9,571.3,683.9,787.3,-103.4,0.091,237.2051
8/7/13 14:00,2.836923,36.85,99.888863,41.55,2.586,162.865596,70.766196,0.163389,0.493436,691.896973,819,73.02,470.8,574.6,642.2,746.1,-103.9,0.089,261.6557
8/7/13 14:30,2.604666,37,99.874771,41.8,2.624,187.510719,-26.914246,0.488219,0.177534,689.635254,766.1,69.08,471.2,574,594.3,697,-102.7,0.09,265.0925
8/7/13 15:00,2.508373,37.44,99.871681,40.77,2.62,222.61138,-32.397268,0.384787,0.358683,692.474121,690.3,60.24,473.8,573.9,529.9,630,-100.2,0.087,240.5393
8/7/13 15:30,2.657334,37.71,99.79213,38.43,2.506,209.879307,105.653706,0.578195,0.590189,692.532227,591.1,54.66,474.7,572.7,438.6,536.5,-97.9,0.094,223.8419
8/7/13 16:00,2.847069,37.94,99.774254,35,2.312,148.917047,107.201663,0.590376,0.582455,688.518494,530.2,48.9,470.7,568.7,383.3,481.3,-98,0.092,206.7395
8/7/13 16:30,2.913583,37.93,99.758858,37.13,2.451,191.549433,121.999577,0.820879,2.473034,694.675354,421.4,39.41,474.1,564.5,291.5,382,-90.4,0.094,169.5122
8/7/13 17:00,3.100298,37.91,99.750984,34.19,2.253,130.719701,-130.454543,0.670165,1.19945,689.825378,337.5,34.01,464.1,558.2,209.4,303.5,-94.1,0.101,187.0665
8/7/13 17:30,2.87479,37.91,99.749969,34.61,2.282,83.502918,39.30868,0.486629,0.616622,683.956787,239.7,26.01,464.5,552.5,125.7,213.6,-88,0.109,199.0498
8/7/13 18:00,2.726999,37.66,99.748268,36.29,2.36,78.942158,112.330121,0.725505,1.183778,684.927246,147.3,17.57,464,545.7,48.04,129.7,-81.7,0.12,205.0757
8/7/13 18:30,1.992503,37.24,99.741959,40.28,2.561,43.151226,-0.336306,0.447106,0.690401,689.111938,62.93,9.26,462.7,538.7,-22.33,53.67,-76,0.154,196.7145
8/7/13 19:00,1.637735,36.83,99.749451,42.21,2.624,14.954009,60.412793,0.391978,1.146393,693.695007,9.76,3.328,459.3,532.3,-66.52,6.434,-72.96,,177.319
8/7/13 19:30,1.63204,36.6,99.750549,43.27,2.657,20.526318,41.63546,0.46654,0.910736,696.90564,-3.751,2.179,459.8,528.5,-74.64,-5.93,-68.71,,178.4135
8/7/13 20:00,1.576979,36.27,99.756798,44.92,2.709,43.153753,-3.79577,0.504105,0.904452,701.319031,-4.162,2.14,460,525.5,-71.79,-6.302,-65.48,,175.3644
8/7/13 20:30,1.820322,35.8,99.816856,46.64,2.741,47.915902,27.356797,0.533458,0.788394,699.200989,-3.891,1.815,459.9,522.4,-68.19,-5.706,-62.49,,178.2764
8/7/13 21:00,1.740449,35.63,99.864548,46.94,2.733,32.256434,28.877106,0.480296,0.699138,703.804749,-3.585,1.947,460.1,520.6,-66.1,-5.532,-60.57,,175.7108
8/7/13 21:30,1.731638,35.47,99.874474,47.61,2.748,23.2197,20.901658,0.498952,0.532962,706.442383,-3.473,1.982,460,519,-64.39,-5.456,-58.93,,171.2363
8/7/13 22:00,1.846596,35.27,99.881645,47.8,2.729,23.795468,41.2198,0.471568,0.711674,703.311035,-3.362,1.718,460.3,517.5,-62.26,-5.08,-57.18,,177.5054
8/7/13 22:30,2.114737,34.99,99.886467,48.11,2.703,34.047338,26.727692,0.59002,0.454827,706.727661,-3.368,1.644,457.3,515.5,-63.13,-5.012,-58.12,,180.6474
8/7/13 23:00,2.116132,34.71,99.907822,49.47,2.738,64.291389,-84.31521,0.516107,-0.218156,715.399536,-3.428,1.588,455.2,513.3,-63.12,-5.017,-58.1,,200.8301
8/7/13 23:30,2.473967,34.19,99.915718,52.1,2.802,19.010402,7.923146,0.515495,0.354342,722.508545,-3.176,1.349,453.6,510.3,-61.27,-4.525,-56.74,,209.6921
8/8/13 0:00,3.46591,34.08,99.911369,51.92,2.775,6.581821,28.655862,0.563235,0.474039,711.195129,-2.862,1.284,452.4,509.1,-60.83,-4.146,-56.68,,233.7139
8/8/13 0:30,3.746308,33.76,99.895805,52.98,2.78,15.461023,36.003867,0.684287,-0.587532,738.330078,-3.215,1.112,444.8,506.5,-66.07,-4.327,-61.74,,228.9498
8/8/13 1:00,3.201876,33.63,99.888878,52.95,2.759,8.348694,51.555349,0.486592,0.563994,768.233826,-3.515,1.515,437.2,504.7,-72.52,-5.03,-67.49,,234.8757
8/8/13 1:30,2.333928,33.33,99.890709,54.05,2.77,13.182336,55.112299,0.427173,0.368341,771.904907,-3.835,1.658,436.4,502.5,-71.66,-5.493,-66.17,,247.2339
8/8/13 2:00,2.290072,33.08,99.884193,52.98,2.677,8.37659,47.540054,0.332712,0.546787,706.097656,-3.496,1.67,436,500.9,-70.05,-5.166,-64.89,,225.1437
8/8/13 2:30,2.104269,32.71,99.877289,54.32,2.688,12.824386,27.334093,0.382603,-0.600288,733.898865,-3.679,1.547,435.6,498.7,-68.32,-5.226,-63.1,,219.7706
